_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
4054489,177930,0120H00079000000,6234 OSBORNE ST,City of Pittsburgh,2000,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2024-07-23,40.4878531524,-79.9359383367,42003101800,Stanton Heights,7,10,3-7,5,2,Central,Highland
4054490,950074,0121F00086000A00,6910 BAKER ST,City of Pittsburgh,,Vacant Land,,Legislated Greenway,Permanent City Ownership,,,2024-07-23,40.488349,-79.9250893,,Morningside,7,10,3-7,5,2,Central,Highland
4054491,184884,0124J00050000000,557  LENORA ST,City of Pittsburgh,2067,Building,H,Public Sale,Sale Pending,Treasurer Sale,2015-08-14,2024-07-15,40.4671247026102,-79.91357928077788,42003120400,Larimer,9,12,3-12,5,2,Eastern,Highland
4054492,914421,0124S00187000000,902  LAXTON ST,City of Pittsburgh,3915,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2016-08-19,2024-07-11,40.4629107482,-79.9018788306,42003120700,Homewood West,9,12,3-18,5,2,Eastern,Frick
4054493,184159,0125L00059000000,6824  KELLY ST,City of Pittsburgh,4050,Vacant Land,R2-L,Public Sale,Sale Pending,Treasurer Sale,2013-04-26,2024-07-02,40.457186965801526,-79.90542429518914,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Frick
4054494,183890,0125H00345000000,6922  BENNETT ST,City of Pittsburgh,4730,Vacant Land,RM-M,PLB Transfer,Sale Pending,,,2024-07-01,40.457634967294176,-79.90313745781522,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Frick
4054495,914429,0125D00044000A00,1024  GERRITT ST,City of Pittsburgh,1702,Building,R2-L,URA Transfer,Available for Sale,Treasurer Sale,2016-08-19,2024-07-05,40.4604540457,-79.9012834119,42003120700,Homewood West,9,12,3-17,5,2,Eastern,Frick
4054496,180009,0174K00341000A00,7316 BENNETT ST,City of Pittsburgh,1181,Vacant Land,RM-M,PLB Transfer,Sale Pending,Treasurer Sale,2011-07-29,2024-07-01,40.4556356489,-79.8939634698,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054497,179385,0174K00342000000,7314 BENNETT ST,City of Pittsburgh,1173,Vacant Land,RM-M,PLB Transfer,Sale Pending,Treasurer Sale,2011-07-29,2024-07-01,40.4556486171,-79.8940125983,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054498,179386,0174K00342000A00,7312 BENNETT ST,City of Pittsburgh,1172,Vacant Land,RM-M,PLB Transfer,Sale Pending,Treasurer Sale,2011-07-29,2024-07-01,40.4556566545,-79.8940693712,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054499,183951,0174K00361000000,712  STERRETT ST,City of Pittsburgh,867,Vacant Land,RM-M,PLB Transfer,Sale Pending,,,2024-07-08,40.455520297296125,-79.89449644508481,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054500,183952,0174K00361000A00,714  STERRETT ST,City of Pittsburgh,687,Vacant Land,RM-M,PLB Transfer,Sale Pending,,,2024-07-08,40.455553862790474,-79.89448574907036,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054501,179388,0174K00361000B00,716 STERRETT ST,City of Pittsburgh,687,Vacant Land,RM-M,PLB Transfer,Sale Pending,Treasurer Sale,2011-07-29,2024-07-08,40.4555714202,-79.8944621391,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054502,183953,0174K00387000000,7305  KELLY ST,City of Pittsburgh,1033,Vacant Land,RM-M,PLB Transfer,Sale Pending,,,2024-07-09,40.45514960953943,-79.89458521348618,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054503,185163,0174K00389000000,7311  KELLY ST,City of Pittsburgh,1134,Building,RM-M,PLB Transfer,Sale Pending,Treasurer Sale,2013-10-25,2024-07-09,40.45512640226548,-79.89441263598613,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054504,179495,0174P00141000000,7545 HAMILTON AVE,City of Pittsburgh,1672,Vacant Land,RM-M,PLB Transfer,Sale Pending,Treasurer Sale,2009-11-20,2024-07-09,40.4534488287,-79.8915054299,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054505,179496,0174P00143000000,7541 HAMILTON AVE,City of Pittsburgh,3656,Vacant Land,RM-M,PLB Transfer,Sale Pending,Treasurer Sale,2009-11-20,2024-07-09,40.4535604071,-79.8916522628,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054506,180013,0174P00153000000,7506--46 FORMOSA WAY,City of Pittsburgh,13861,Vacant Land,RM-M,PLB Transfer,Sale Pending,Treasurer Sale,2012-03-09,2024-07-09,40.4537812225,-79.8921061246,42003130300,Homewood South,9,13,3-17,5,2,Eastern,Frick
4054507,954553,0128N00026000000,0 FERNWALD RD,City of Pittsburgh,6809,Vacant Land,R1D-L,Legislated Greenway,Permanent City Ownership,,2014-11-01,2024-07-23,40.4239963082,-79.9139135848,42003141400,Squirrel Hill South,5,14,2-20,4,3,Eastern,Frick
4054508,174316,0029S00133000000,1 WALDECK ST,City of Pittsburgh,5561,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2010-10-22,2024-07-23,40.4248775311,-79.9505648112,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
4054509,176050,0055K00003000000,4486 88 SYLVAN AVE,City of Pittsburgh,3066,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1983-07-18,2024-07-23,40.4171970086,-79.9451608479,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
4054510,182698,0055K00006000000,4415  MONONGAHELA ST,City of Pittsburgh,3407,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2009-07-31,2024-07-23,40.4170078409,-79.9451021313,42003562900,Hazelwood,5,15,2-13,4,3,Eastern,Frick
4054511,176108,0055K00174000000,4349 BRISTOL ST,City of Pittsburgh,5000,Vacant Land,R1D-M,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1975-06-02,2024-07-23,40.4185866821,-79.944211962,42003562900,Hazelwood,5,15,2-12,4,3,Eastern,Frick
4054512,176287,0056C00004000000,401 KILBOURNE ST,City of Pittsburgh,2905,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2011-07-29,2024-07-23,40.4115180634,-79.937888823,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
4054513,176291,0056C00008000000,409 KILBOURNE ST,City of Pittsburgh,3439,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2011-07-29,2024-07-23,40.411538254,-79.93749501,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
4054514,177245,0089A00108000000,0069 MANITOBA ST,City of Pittsburgh,1540,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1983-07-18,2024-07-23,40.4120321288,-79.9314953312,42003562300,Hazelwood,5,15,2-13,4,3,Eastern,Frick
4054515,1079930,0184N00234000000,1149 MARGRAY ST,City of Pittsburgh,3001,Vacant Land,R1D-L,Public Sale,Sale Pending,Treasurer Sale,2020-12-18,2024-07-11,40.3673413272,-79.9155799892,42003310200,Lincoln Place,5,31,4-20,4,4,Eastern,Frick
4054516,1232217,0019D00077000000,212 ATTICA ST,City of Pittsburgh,9080,Vacant Land,H,Public Sale,Sale Pending,Treasurer Sale,2023-04-28,2024-07-02,40.4419483535,-80.0361903977,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
4054517,174935,0042N00143000000,1022 FAIRDALE ST,City of Pittsburgh,5800,Vacant Land,R1D-H,PLB Transfer,Sale Pending,Treasurer Sale,2002-09-27,2024-07-01,40.4550855426,-80.061983182,42003202200,Sheraden,2,20,1-16,6,5,Northern,Emerald
4054518,1079917,0022L00226000000,1122 LIVERPOOL ST,City of Pittsburgh,2321,Building,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2020-12-18,2024-07-12,40.4559041105,-80.0226161284,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
4054519,173804,0024C00320000000,1300 04 VOSKAMP ST,City of Pittsburgh,2721,Vacant Land,R1A-M,Public Sale,Sale Pending,Treasurer Sale,1984-04-02,2024-07-03,40.4600709991,-79.9883555095,42003241200,Spring Garden,1,24,1-5,1,1,Northern,Riverview
4054520,173424,0022D00301000000,1911 IRWIN AVE,City of Pittsburgh,598,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2007-08-17,2024-07-23,40.4608340459,-80.0170169355,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
4054521,173441,0022D00346000000,1916 IRWIN AVE,City of Pittsburgh,2100,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1953-06-01,2024-07-23,40.4611387605,-80.0167642935,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
4054522,173453,0022D00367000000,3 CHESTER AVE,City of Pittsburgh,7912,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1949-07-05,2024-07-23,40.4619694362,-80.0170095464,42003261400,Perry South,6,25,1-10,1,1,Northern,Riverview
4054523,175168,0045S00165000000,55 MELROSE AVE,City of Pittsburgh,2320,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1971-06-21,2024-07-23,40.4637125054,-80.0169254493,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054524,175169,0045S00169000000,51 MELROSE AVE,City of Pittsburgh,10080,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1956-06-04,2024-07-23,40.4635919985,-80.0171423422,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054525,175206,0045S00369000000,2124 N CHARLES ST,City of Pittsburgh,1925,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1971-06-21,2024-07-23,40.4630245983,-80.0192313882,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054526,175207,0045S00370000000,2126 METCALF ST,City of Pittsburgh,888,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1996-06-28,2024-07-23,40.4631302965,-80.019228105,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054527,175208,0045S00370000A00,2128 N CHARLES ST,City of Pittsburgh,1650,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1984-04-02,2024-07-23,40.463113167,-80.0193725735,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054528,175209,0045S00371000000,2126 N CHARLES ST,City of Pittsburgh,1257,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1971-06-21,2024-07-23,40.463044327,-80.0193328802,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054529,175210,0045S00372000000,2122 N CHARLES ST,City of Pittsburgh,2160,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1973-06-04,2024-07-23,40.462987677,-80.0191813411,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054530,175211,0045S00373000000,2120 N CHARLES ST,City of Pittsburgh,1680,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1956-06-04,2024-07-23,40.4629564258,-80.019128042,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054531,175213,0045S00375000000,2118 N CHARLES ST,City of Pittsburgh,2080,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1990-12-17,2024-07-23,40.4628999125,-80.0190609493,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054532,175438,0046N00081000000,112 BRIGHTRIDGE ST,City of Pittsburgh,1763,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1989-09-18,2024-07-23,40.4642052569,-80.0145802638,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054533,175439,0046N00085000000,04 06 BRIGHTRIDGE ST,City of Pittsburgh,2418,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1984-04-02,2024-07-23,40.464047329,-80.0148645784,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054534,175440,0046N00089000000,2 BRIGHTRIDGE ST,City of Pittsburgh,2600,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1968-06-03,2024-07-23,40.463836253,-80.0151708732,42003261400,Perry South,6,25,1-12,1,1,Northern,Riverview
4054535,1011503,0077N00104000000,247 KENNEDY AVE,City of Pittsburgh,2500,Building,R1D-H,URA Transfer,Available for Sale,Treasurer Sale,2019-08-16,2024-07-25,40.4739439534,-80.0122716238,42003261500,Perry South,6,26,1-23,1,1,Northern,Riverview
4054536,175080,0045M00197000000,0070 STRAUSS ST,City of Pittsburgh,5680,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1953-06-01,2024-07-23,40.4666095132,-80.0175288749,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
4054537,175081,0045M00208000000,0050 STRAUSS ST,City of Pittsburgh,20935,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,2000-06-13,2024-07-23,40.4664006474,-80.0181093025,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
4054538,175085,0045M00214000002,2438 40 STRAUSS ST,City of Pittsburgh,1650,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1967-06-05,2024-07-23,40.4659961077,-80.018978156,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
4054539,175118,0045M00255000000,0048 HARLAN AVE,City of Pittsburgh,4800,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1962-06-26,2024-07-23,40.465827461,-80.0186028135,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
4054540,175119,0045M00257000000,0044 HARLAN AVE,City of Pittsburgh,4800,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1970-06-01,2024-07-23,40.4658665301,-80.018537824,42003261400,Perry South,6,26,1-12,1,1,Northern,Riverview
4054541,175264,0046D00120000000,2518 EAST ST,City of Pittsburgh,140699,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,2003-01-15,2024-07-23,40.4719488897,-80.0017136039,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
4054542,175545,0047C00097000000,0062 ROMANHOFF ST,City of Pittsburgh,109018,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-06-06,2024-07-23,40.4707876488,-79.9904283521,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
4054543,175547,0047C00190000000,1940 HIGH ST,City of Pittsburgh,90082,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1950-06-05,2024-07-23,40.4706846261,-79.988555625,42003241200,Spring Garden,1,26,1-11,1,1,Northern,Riverview
4054544,177063,0077S00244000000,SUNSET AVE,City of Pittsburgh,6080,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,2003-01-15,2024-07-23,40.4729521398,-80.000798433,42003262000,Spring Hill-City View,1,26,1-11,1,1,Northern,Riverview
4054545,177663,0115B00009000000,0622 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1965-06-07,2024-07-23,40.4915794819,-80.0251569005,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054546,177664,0115B00011000000,0123 MONTVIEW ST,City of Pittsburgh,5000,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4915328485,-80.025275285,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054547,177665,0115B00012000000,0125 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1975-06-02,2024-07-23,40.4914876177,-80.0253958642,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054548,177666,0115B00013000000,0614 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4914578728,-80.0254767545,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054549,177667,0115B00071000000,0500 DORNESTIC ST,City of Pittsburgh,15840,Vacant Land,P,Legislated Greenway,Permanent City Ownership,,1947-07-19,2024-07-23,40.4904748845,-80.0245754986,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054550,177706,0115B00169000000,0514 DALTON AVE,City of Pittsburgh,7500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4900653827,-80.026010596,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054551,177707,0115B00172000000,0512 DALTON AVE,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1953-06-01,2024-07-23,40.4899404188,-80.0259388372,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054552,177708,0115B00173000000,0510 DALTON AVE,City of Pittsburgh,1495,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4898788487,-80.0259248939,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054553,177711,0115B00178000000,74 HEISEL ST,City of Pittsburgh,2614,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2008-12-05,2024-07-23,40.4901048657,-80.0256751792,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054554,177712,0115B00179000000,0024 HEISEL ST,City of Pittsburgh,5434,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1967-06-05,2024-07-23,40.4900760639,-80.0255332006,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054555,182621,0115B00182000000,3917  STOLTZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Sheriff Sale,1950-03-18,2024-07-23,40.48999259633075,-80.02525138698499,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054556,177714,0115B00184000000,3913 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1955-06-06,2024-07-23,40.4899118942,-80.0253916299,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054557,177715,0115B00185000000,3911 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1965-06-07,2024-07-23,40.4898814726,-80.0254672092,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054558,177716,0115B00186000000,3909 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4898543286,-80.0255470397,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054559,177717,0115B00187000000,3907 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1955-06-06,2024-07-23,40.4898173465,-80.02561869,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054560,177718,0115B00188000000,3905 STOLZ ST,City of Pittsburgh,2400,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1944-08-10,2024-07-23,40.4897845195,-80.0256982081,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054561,177749,0115C00097000000,0422 DORNESTIC ST,City of Pittsburgh,6060,Vacant Land,P,Legislated Greenway,Permanent City Ownership,,1947-01-07,2024-07-23,40.490386984,-80.0241539839,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054562,177750,0115C00103000000,0426 DORNESTIC ST,City of Pittsburgh,1760,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2024-07-23,40.490403547,-80.0243136562,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054563,178793,0162P00073000000,0121 MONTVIEW ST,City of Pittsburgh,2148,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1969-06-02,2024-07-23,40.4916212105,-80.0250899559,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054564,178794,0162P00074000000,0117 MONTVIEW ST,City of Pittsburgh,1250,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-07-28,2024-07-23,40.4916952642,-80.0250334194,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054565,178795,0162P00075000000,119 MONTVIEW ST,City of Pittsburgh,2500,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1985-10-07,2024-07-23,40.4917401145,-80.0249156304,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054566,178796,0162P00077000000,0123 MONTVIEW ST,City of Pittsburgh,4886,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-07-28,2024-07-23,40.4917955874,-80.0246763069,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054567,178800,0162P00097000000,0154 MONTVIEW ST,City of Pittsburgh,16064,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1943-06-07,2024-07-23,40.4920104177,-80.0251497255,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054568,178801,0162P00113000000,604 DORNESTIC ST,City of Pittsburgh,10000,Vacant Land,P,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2009-07-31,2024-07-23,40.4918746661,-80.0266542715,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054569,178824,0162P00206000000,0051 DALTON AVE,City of Pittsburgh,21303,Vacant Land,P,Legislated Greenway,Permanent City Ownership,,2000-06-13,2024-07-23,40.4920766141,-80.0270266617,42003260200,Perry North,1,26,1-15,1,1,Northern,Riverview
4054570,985747,0044H00049000000,17 PLOUGH ST,City of Pittsburgh,2156,Vacant Land,R1A-H,Public Sale,Sale Pending,Treasurer Sale,2018-04-20,2024-07-17,40.4677216342,-80.0331756864,42003271500,Marshall-Shadeland,6,27,1-14,1,1,Northern,Riverview
4054571,183698,0075M00061000000,3267  MCCLURE AV,City of Pittsburgh,1912,Vacant Land,H,URA Transfer,Available for Sale,,,2024-07-30,40.4755522265,-80.0361006109,42003270300,Brighton Heights,6,27,1-14,1,1,Northern,Riverview
4054572,1083218,0032A00078000000,420 SAINT JOSEPH ST,City of Pittsburgh,3873,Vacant Land,R1D-M,Public Sale,Sale Pending,Treasurer Sale,2021-10-15,2024-07-19,40.413292673,-79.9807535804,42003561700,Mt. Oliver,3,16,4-8,3,4,Southern,McKinley
4054573,172568,0014G00315000000,33 MOUNT OLIVER ST,City of Pittsburgh,2500,Vacant Land,R1A-VH,Public Sale,Available for Sale,Treasurer Sale,1993-03-22,2024-07-12,40.4208341535,-79.987735688,42003170600,South Side Slopes,3,17,4-6,3,4,Southern,McKinley
4054574,171346,0003K00136000000,601 ARLINGTON AVE,City of Pittsburgh,16287,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,,2024-07-23,40.4272506207,-79.9940580178,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
4054575,171374,0003R00003000000,0001 BROSVILLE ST,City of Pittsburgh,4000,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1948-06-07,2024-07-23,40.4238086691,-79.9874412333,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054576,171375,0003R00008000000,0063 WELSH WAY,City of Pittsburgh,2000,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1968-06-03,2024-07-23,40.4239060021,-79.9873699578,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054577,171376,0003R00010000000,0065 WELSH WAY,City of Pittsburgh,100,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1959-06-01,2024-07-23,40.4239057768,-79.9871815102,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054578,179860,0003R00021000000,0043 WELSH WAY,City of Pittsburgh,1200,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1959-06-01,2024-07-23,40.4244151474,-79.9870155586,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054579,171378,0003R00031000000,70 WELSH WAY,City of Pittsburgh,1550,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1968-10-12,2024-07-23,40.4236233271,-79.9880567739,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
4054580,171379,0003R00031000A00,23 WELSH WAY,City of Pittsburgh,349,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1955-06-06,2024-07-23,40.4235600648,-79.9879832908,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
4054581,171380,0003R00032000000,0064 FRITZ ST,City of Pittsburgh,4647,Vacant Land,H,Legislated Greenway,Permanent City Ownership,,2000-04-12,2024-07-23,40.4237172978,-79.9879637182,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
4054582,171381,0003R00035000000,0062 FITZ ST,City of Pittsburgh,1015,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1968-12-18,2024-07-23,40.4239633251,-79.9878524808,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
4054583,171382,0003R00037000000,0064 FRITZ ST,City of Pittsburgh,1924,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1968-11-29,2024-07-23,40.4238762312,-79.9878327439,42003170600,South Side Slopes,3,17,4-5,3,4,Southern,Emerald
4054584,171383,0003R00038000000,0060 WELSH WAY,City of Pittsburgh,1009,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,,2024-07-23,40.4239032571,-79.9877251444,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054585,171384,0003R00039000000,0056 WELSH WAY,City of Pittsburgh,4012,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1968-06-03,2024-07-23,40.4239993188,-79.9877207245,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054586,171385,0003R00041000000,0052 WELSH WAY,City of Pittsburgh,3750,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1949-06-06,2024-07-23,40.4241148246,-79.9876773974,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054587,171386,0003R00043000000,50 WELSH WAY,City of Pittsburgh,1950,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1988-09-19,2024-07-23,40.4242150365,-79.9876397741,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054588,171387,0003R00044000000,48 WELSH WAY,City of Pittsburgh,1963,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,2007-05-11,2024-07-23,40.4242801197,-79.9876196767,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054589,171388,0003R00045000000,WELSH WAY,City of Pittsburgh,4100,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Treasurer Sale,1985-10-07,2024-07-23,40.4243791362,-79.9875922809,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
4054590,171389,0003R00048000000,0039 FRITZ ST,City of Pittsburgh,2571,Vacant Land,H,Legislated Greenway,Permanent City Ownership,Purchase,1969-01-29,2024-07-23,40.4245279803,-79.9876314019,42003170600,South Side Slopes,3,17,4-3,3,4,Southern,Emerald
