_id,id,parc,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1953010,177273,,,4421 COKE AVE,City of Pittsburgh,2750,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1959-06-01,2016-11-17,40.3975892252,-79.917805302,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953011,177274,,,4423 COKE AVE,City of Pittsburgh,5500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3976639714,-79.9177111118,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953012,177275,,,0666 COKE AVE,City of Pittsburgh,24955,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3984533751,-79.9166191171,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953013,177276,,,0670 COKE AVE,City of Pittsburgh,9800,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3982289591,-79.9168316703,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953014,177277,,,0672 COKE AVE,City of Pittsburgh,9900,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3981205842,-79.9169429619,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953015,177278,,,0678 COKE AVE,City of Pittsburgh,34913,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3978702079,-79.9171894716,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953016,177279,,,0684 BASIC ST,City of Pittsburgh,15500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.3973933503,-79.9174474332,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953017,177280,,,682 BASIC ST,City of Pittsburgh,3396,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1985-10-07,2016-11-17,40.3972665412,-79.91759645,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953018,177281,,,0688 BASIC ST,City of Pittsburgh,28072,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.3970536519,-79.9178305829,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953019,177282,,,0685 MUSA AVE,City of Pittsburgh,51536,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.3982579865,-79.916104252,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953020,177283,,,0670 MUSA AVE,City of Pittsburgh,256054,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3975684353,-79.9161232459,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953021,183750,,,4414  MESTALAND AV,City of Pittsburgh,2500,Vacant Land,P,Hold For Study,Hold for Study,,,2016-11-17,40.39566962202569,-79.92220586180864,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953022,183751,,,4416  MESTALAND AV,City of Pittsburgh,2500,Vacant Land,P,Hold For Study,Hold for Study,,,2016-11-17,40.39571664314591,-79.92214034185272,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953023,183752,,,4418  MESTALAND AV,City of Pittsburgh,2500,Vacant Land,P,Hold For Study,Hold for Study,,,2016-11-17,40.3957630050658,-79.92207130191268,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953024,183753,,,4420  MESTALAND AV,City of Pittsburgh,1675,Vacant Land,P,Hold For Study,Hold for Study,,,2016-11-17,40.395808665238974,-79.92199837190508,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953025,183754,,,4422  MESTALAND AV,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39591242042274,-79.92187961198739,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953026,183755,,,4424  MESTALAND AV,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39596195733914,-79.92182419436982,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953027,183756,,,4426  MESTALAND AV,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39601132512573,-79.92176628272111,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953028,183757,,,4428  MESTALAND AV,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39606012338504,-79.92169885668268,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953029,177290,,,4551 ARMORHILL AVE,City of Pittsburgh,1580,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3946191342,-79.9230470421,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953030,177297,,,1638 MARYLIN ST,City of Pittsburgh,8250,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3951307579,-79.9205033959,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953031,177298,,,1640 MARYLIN ST,City of Pittsburgh,13833,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.3951920398,-79.9209064291,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953032,177299,,,1643 MARYLIN ST,City of Pittsburgh,8201,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.3947965222,-79.9214800799,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953033,177300,,,1641 MARYLIN ST,City of Pittsburgh,10080,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.3948158076,-79.9212079639,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953034,177301,,,1639 MARYLIN ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3947809042,-79.9209881294,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953035,183758,,,1637  MARYLIN ST,City of Pittsburgh,5500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.394727934073906,-79.92068966932266,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953036,177302,,,1635 MARYLIN ST,City of Pittsburgh,5500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3946874118,-79.9205198373,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953037,177303,,,1633 MARYLIN ST,City of Pittsburgh,5500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3946541329,-79.9203424412,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953038,177304,,,1646 REVENUE ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3944237304,-79.9210992519,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953039,177305,,,1642 44 REVENUE ST,City of Pittsburgh,29500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3944887644,-79.9214846411,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953040,177306,,,1640 REVENUE ST,City of Pittsburgh,5820,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.394486486,-79.9219212369,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953041,177307,,,4419 COKE AVE,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3967027987,-79.9188570251,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953042,177308,,,4417 COKE AVE,City of Pittsburgh,5500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1953-06-01,2016-11-17,40.3967758758,-79.9187686268,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953043,177309,,,0690 BASIC ST,City of Pittsburgh,12291,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.396787839,-79.9181633722,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953044,177310,,,0692 BASIC ST,City of Pittsburgh,7258,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3965482601,-79.9185026821,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953045,177311,,,0696 BASIC ST,City of Pittsburgh,15974,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1983-07-18,2016-11-17,40.3965114195,-79.9188472001,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953046,177312,,,0698 BASIC ST,City of Pittsburgh,5025,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.396415113,-79.9189784058,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953047,177313,,,4461 67 BASIC ST,City of Pittsburgh,42872,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3963305377,-79.9178271906,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953048,182941,,,503  BENEZET AV,City of Pittsburgh,4225,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.39477578582729,-79.91625650595834,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953049,177315,,,1630 36 MARYLIN ST,City of Pittsburgh,30000,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3950075668,-79.9198564031,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953050,177316,,,1628 MARYLIN ST,City of Pittsburgh,5000,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1959-06-01,2016-11-17,40.3948917581,-79.9192457671,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953051,177317,,,1631 35 MARYLIN ST,City of Pittsburgh,38500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.394522454,-79.9196393419,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953052,183759,,,0836  MARINA ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39215301046493,-79.92466084229474,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953053,183760,,,0834  MARINA ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39219871164534,-79.92472354808581,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953054,183761,,,0832  MARINA ST,City of Pittsburgh,3332,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.392248607663575,-79.92480125918715,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953055,177318,,,0882 ARMORHILL AVE,City of Pittsburgh,3230,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3929491846,-79.9244849735,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953056,183762,,,0884  ARMORHILL AV,City of Pittsburgh,3125,Vacant Land,P,Hold For Study,Hold for Study,,,2016-11-17,40.39290302958802,-79.92454854360756,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953057,177319,,,0886 ARMORHILL AVE,City of Pittsburgh,3230,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3928453273,-79.924611834,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953058,177320,,,0888 ARMORHILL AVE,City of Pittsburgh,3025,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1947-01-02,2016-11-17,40.392798186,-79.9246764528,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953059,183763,,,900  ARMORHILL AV,City of Pittsburgh,5870,Vacant Land,P,Hold For Study,Hold for Study,,,2016-11-17,40.39273485754426,-79.92476746713422,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953060,177321,,,0902 ARMORHILL AVE,City of Pittsburgh,2694,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3925548718,-79.9249912743,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953061,177322,,,0904 INGOT AVE,City of Pittsburgh,33219,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3922605319,-79.9253042126,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953062,177323,,,0904 ARMORHILL AVE,City of Pittsburgh,2500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3931238768,-79.925026923,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953063,177324,,,0885 ARMORHILL AVE,City of Pittsburgh,2500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3932268451,-79.9249064329,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953064,177325,,,0883 ARMORHILL AVE,City of Pittsburgh,2500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3932787704,-79.9248515624,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953065,177326,,,0881 ARMORHILL AVE,City of Pittsburgh,2500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.3933250593,-79.9247854771,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953066,177327,,,0879 ARMORHILL AVE,City of Pittsburgh,2500,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.393381507,-79.9247270548,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953067,177329,,,0000 ARMORHILL AVE,City of Pittsburgh,113474,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3942075109,-79.9236542358,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953068,177330,,,0873 ARMORHILL AVE,City of Pittsburgh,7500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3936864871,-79.924367276,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953069,177331,,,0880 ARMORHILL AVE,City of Pittsburgh,3250,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3929983638,-79.9244218717,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953070,177332,,,0878 INGOT AVE,City of Pittsburgh,3225,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3930406844,-79.924355291,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953071,177333,,,0876 ARMORHILL AVE,City of Pittsburgh,3375,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3930913249,-79.9242955351,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953072,177334,,,0874 ARMORHILL AVE,City of Pittsburgh,3425,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3931383974,-79.9242270478,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953073,177335,,,0872 ARMORHILL AVE,City of Pittsburgh,3150,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3931954702,-79.9241756994,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953074,177336,,,0870 ARMORHILL AVE,City of Pittsburgh,7076,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3933197224,-79.9241708654,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953075,177337,,,0725 REVENUE ST,City of Pittsburgh,5500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.3938526928,-79.9204575991,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953076,177338,,,0727 REVENUE ST,City of Pittsburgh,5500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.393882395,-79.9206346106,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953077,177339,,,0729 REVENUE ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3939053476,-79.9207646643,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953078,183764,,,0814  PANORAMA ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39269031667438,-79.92388085349167,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953079,183765,,,0812  PANORAMA ST,City of Pittsburgh,3150,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.392737320894504,-79.92394998688629,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953080,183766,,,0810  PANORAMA ST,City of Pittsburgh,2384,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.392789233946914,-79.92402688195419,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953081,183767,,,0833  MARINA ST,City of Pittsburgh,4840,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39253922312592,-79.92435961516425,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953082,183768,,,0835  MARINA ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.3924801044879,-79.92426915587106,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953083,183769,,,0837  MARINA ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39243170123714,-79.92420336812476,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953084,183770,,,72  CANYON ST,City of Pittsburgh,11850,Vacant Land,P,Hold For Study,Hold for Study,,,2016-11-17,40.389697432780295,-79.93016453275989,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953085,183771,,,910 H SHIFFLER ST,City of Pittsburgh,3125,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39154466264724,-79.92454094453868,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953086,183772,,,912  SHIFFLER ST,City of Pittsburgh,3125,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39149585183133,-79.92447554481095,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953087,177345,,,0913 15 SHIFFLER ST,City of Pittsburgh,5310,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.3909210928,-79.9245917237,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953088,177346,,,0909 SHIFFLER ST,City of Pittsburgh,8250,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3910814653,-79.9247913412,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953089,177347,,,0905 07 SHIFFLER ST,City of Pittsburgh,5000,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3912011609,-79.9249549277,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953090,177348,,,0901 03 SHIFFLER ST,City of Pittsburgh,10350,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.3913406247,-79.925144113,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953091,177350,,,0940 GIRDER ST,City of Pittsburgh,5460,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3905320179,-79.9247588575,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953092,177351,,,0938 GIRDER ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1959-06-01,2016-11-17,40.3905568665,-79.9246109073,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953093,177352,,,0697 CHORD ST,City of Pittsburgh,62012,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3898020287,-79.9249151929,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953094,177353,,,0703 CHORD ST,City of Pittsburgh,3325,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3897887334,-79.9253132074,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953095,177354,,,0705 09 CHORD ST,City of Pittsburgh,27300,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3897939839,-79.925679422,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953096,177355,,,0711-13 CHORD ST,City of Pittsburgh,2850,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3898389317,-79.9261504294,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953097,183773,,,963  GIRDER ST,City of Pittsburgh,4625,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39015719153983,-79.92522652516068,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953098,183774,,,965  GIRDER ST,City of Pittsburgh,7050,Vacant Land,P,Hold For Study,Hold for Study,,,2016-11-17,40.39019813179391,-79.9253640998801,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953099,177356,,,0526 30 INGOT AVE,City of Pittsburgh,96712,Vacant Land,P,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3904507862,-79.9261501957,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953100,177357,,,0497 INGOT AVE,City of Pittsburgh,30504,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3906995991,-79.926632648,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953101,183775,,,0523  INGOT AV,City of Pittsburgh,5000,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39116867250057,-79.92608873551555,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953102,183776,,,0521  INGOT AV,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39124405061368,-79.9259983348149,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953103,183777,,,517  INGOT AV,City of Pittsburgh,17500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39144737392234,-79.92575850995274,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953104,183778,,,51  INGOT AV,City of Pittsburgh,2514,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.391652456555406,-79.92551765857061,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953105,183779,,,0912  ARMORHILL AV,City of Pittsburgh,2371,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39195104364659,-79.9257484029391,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953106,183780,,,0914  ARMORHILL AV,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.391900242249385,-79.92580236589575,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953107,183781,,,0916  ARMORHILL AV,City of Pittsburgh,7500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39179629870887,-79.92592655485637,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953108,183782,,,922  ARMORHILL ST,City of Pittsburgh,5500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39156659815114,-79.92619902600877,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953109,183783,,,0922  ARMORHILL AV,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39149099580472,-79.92628873262251,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953110,183784,,,0471  ARMORHILL AV,City of Pittsburgh,5500,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39141537543675,-79.92637842721449,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953111,177358,,,0932 ARMORHILL AVE,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3911750795,-79.926650754,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953112,177359,,,0934 38 ARMORHILL AVE,City of Pittsburgh,25453,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3908922487,-79.9269850536,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953113,177360,,,0931 ARMORHILL AVE,City of Pittsburgh,3943,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.390977072,-79.927613608,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953114,177361,,,0939 ARMORHILL AVE,City of Pittsburgh,2500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1946-06-03,2016-11-17,40.3910449911,-79.9275428672,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953115,177362,,,0927 ARMORHILL AVE,City of Pittsburgh,22500,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.3913030728,-79.9272360491,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953116,177363,,,0925 ARMORHILL AVE,City of Pittsburgh,5000,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1953-06-01,2016-11-17,40.3915874653,-79.9268969765,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953117,177364,,,0923 ARMORHILL AVE,City of Pittsburgh,5000,Vacant Land,R1D-L,Hold For Study,Hold for Study,Treasurer Sale,1955-06-06,2016-11-17,40.3916903145,-79.9267771373,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953118,183785,,,0497  ARMORHILL AV,City of Pittsburgh,25256,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39200268602789,-79.92641813502664,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
1953119,183786,,,861  MARINA ST,City of Pittsburgh,2750,Vacant Land,R1D-L,Hold For Study,Hold for Study,,,2016-11-17,40.39186250664975,-79.92342471967525,42003310300,New Homestead,5,31,4-20,4,3,Eastern,Frick
